hmdb_id,metabolite,smiles,inchikey,disease,disease_std,pmids,n_pmids
HMDB0000577,5beta-Coprostanol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,QYIXCDOBOSTCEI-NWKZBHTNSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000599,Chromium,[Cr+3],BFGKITSFLPAWGI-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0000608,Cobalt,[Co++],XLJKHNWPARRRJB-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0000619,Cholic acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,BHQCQFFYRZLCQQ-OELDTZBJSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000619,Cholic acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,BHQCQFFYRZLCQQ-OELDTZBJSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000623,Dodecanedioic acid,OC(=O)CCCCCCCCCCC(O)=O,TVIDDXQYHWJXFK-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000626,Deoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(O)=O,KXGVEGMKQFWNSR-LLQZFEROSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000630,Cytosine,NC1=CC=NC(=O)N1,OPTASPLRGRRNAP-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000630,Cytosine,NC1=CC=NC(=O)N1,OPTASPLRGRRNAP-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000641,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,ZDXPYRJPNDTMRX-VKHMYHEASA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000641,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,ZDXPYRJPNDTMRX-VKHMYHEASA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000651,Decanoylcarnitine,CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,LZOSYCMHQXPBFU-OAHLLOKOSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000651,Decanoylcarnitine,CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,LZOSYCMHQXPBFU-OAHLLOKOSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000657,Copper,[Cu++],JPVYNHNXODAKFH-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0000661,Glutaric acid,OC(=O)CCCC(O)=O,JFCQEDHGNNZCLN-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000666,Heptanoic acid,CCCCCCC(O)=O,MNWFXJYAOYHMED-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000666,Heptanoic acid,CCCCCCC(O)=O,MNWFXJYAOYHMED-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000673,Linoleic acid,CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,OYHQOLUKZRVURQ-HZJYTTRNSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000684,L-Kynurenine,N[C@@H](CC(=O)C1=CC=CC=C1N)C(O)=O,YGPSJZOEDVAXAB-QMMMGPOBSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000684,L-Kynurenine,N[C@@H](CC(=O)C1=CC=CC=C1N)C(O)=O,YGPSJZOEDVAXAB-QMMMGPOBSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000687,L-Leucine,CC(C)C[C@H](N)C(O)=O,ROHFNLRQFUQHCH-YFKPBYRVSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000687,L-Leucine,CC(C)C[C@H](N)C(O)=O,ROHFNLRQFUQHCH-YFKPBYRVSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000687,L-Leucine,CC(C)C[C@H](N)C(O)=O,ROHFNLRQFUQHCH-YFKPBYRVSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0000689,Isocaproic acid,CC(C)CCC(O)=O,FGKJLKRYENPLQH-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000692,Fe2+,[Fe++],CWYNVVGOOAEACU-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0000695,Ketoleucine,CC(C)CC(=O)C(O)=O,BKAJNAXTPSGJCU-UHFFFAOYSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,16277678|10361015|6589104|15338487|15249323,5
HMDB0000696,L-Methionine,CSCC[C@H](N)C(O)=O,FFEARJCKVFRZRR-BYPYZUCNSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000696,L-Methionine,CSCC[C@H](N)C(O)=O,FFEARJCKVFRZRR-BYPYZUCNSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000696,L-Methionine,CSCC[C@H](N)C(O)=O,FFEARJCKVFRZRR-BYPYZUCNSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0000714,Hippuric acid,OC(=O)CNC(=O)C1=CC=CC=C1,QIAFMBKCNZACKA-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000714,Hippuric acid,OC(=O)CNC(=O)C1=CC=CC=C1,QIAFMBKCNZACKA-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000714,Hippuric acid,OC(=O)CNC(=O)C1=CC=CC=C1,QIAFMBKCNZACKA-UHFFFAOYSA-N,Diabetes mellitus type 1,Type 1 Diabetes,12067838|22279428|16452910,3
HMDB0000715,Kynurenic acid,OC(=O)C1=CC(=O)C2=CC=CC=C2N1,HCZHHEIFKROPDY-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000715,Kynurenic acid,OC(=O)C1=CC(=O)C2=CC=CC=C2N1,HCZHHEIFKROPDY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000718,Isovaleric acid,CC(C)CC(O)=O,GWYFCOCPABKNJV-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000718,Isovaleric acid,CC(C)CC(O)=O,GWYFCOCPABKNJV-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000719,L-Homoserine,N[C@@H](CCO)C(O)=O,UKAUYVFTDYCKQA-VKHMYHEASA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000719,L-Homoserine,N[C@@H](CCO)C(O)=O,UKAUYVFTDYCKQA-VKHMYHEASA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000725,4-Hydroxyproline,O[C@H]1CN[C@@H](C1)C(O)=O,PMMYEEVYMWASQN-DMTCNVIQSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000725,4-Hydroxyproline,O[C@H]1CN[C@@H](C1)C(O)=O,PMMYEEVYMWASQN-DMTCNVIQSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000738,Indole,N1C=CC2=C1C=CC=C2,SIKJAQJRHWYJAI-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000738,Indole,N1C=CC2=C1C=CC=C2,SIKJAQJRHWYJAI-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000742,Homocysteine,N[C@@H](CCS)C(O)=O,FFFHZYDWPBMWHY-VKHMYHEASA-N,Multiple sclerosis,Multiple Sclerosis,17611627|15061359|15576852|12938853|7707089|17384003|10609336|16244395|11985629|10577274|20347721|20541774|20374079|18562510|16244396,15
HMDB0000754,3-Hydroxyisovaleric acid,CC(C)(O)CC(O)=O,AXFYFNCPONWUHW-UHFFFAOYSA-N,Diabetes mellitus type 1,Type 1 Diabetes,12067838|22279428|16452910,3
HMDB0000756,Hexanoylcarnitine,CCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,VVPRQWTYSNDTEA-LLVKDONJSA-O,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000756,Hexanoylcarnitine,CCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,VVPRQWTYSNDTEA-LLVKDONJSA-O,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000763,5-Hydroxyindoleacetic acid,OC(=O)CC1=CNC2=C1C=C(O)C=C2,DUUGKQCEGZLZNO-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000763,5-Hydroxyindoleacetic acid,OC(=O)CC1=CNC2=C1C=C(O)C=C2,DUUGKQCEGZLZNO-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000764,Hydrocinnamic acid,OC(=O)CCC1=CC=CC=C1,XMIIGOLPHOKFCH-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000764,Hydrocinnamic acid,OC(=O)CCC1=CC=CC=C1,XMIIGOLPHOKFCH-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000791,Octanoylcarnitine,CCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,CXTATJFJDMJMIY-CYBMUJFWSA-O,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000791,Octanoylcarnitine,CCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,CXTATJFJDMJMIY-CYBMUJFWSA-O,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000792,Sebacic acid,OC(=O)CCCCCCCCC(O)=O,CXMXRPHRNRROMY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000819,Normetanephrine,COC1=CC(=CC=C1O)C(O)CN,YNYAYWLBAHXHLL-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000819,Normetanephrine,COC1=CC(=CC=C1O)C(O)CN,YNYAYWLBAHXHLL-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000820,Propyl alcohol,CCCO,BDERNNFJNOPAEC-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000820,Propyl alcohol,CCCO,BDERNNFJNOPAEC-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000824,Propionylcarnitine,CCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,UFAHZIUFPNSHSL-MRVPVSSYSA-O,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000824,Propionylcarnitine,CCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,UFAHZIUFPNSHSL-MRVPVSSYSA-O,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000826,Pentadecanoic acid,CCCCCCCCCCCCCCC(O)=O,WQEPLUUGTLDZJY-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000827,Stearic acid,CCCCCCCCCCCCCCCCCC(O)=O,QIQXTHQIDYTFRH-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000845,Neopterin,NC1=NC2=C(N=C(C=N2)C(O)C(O)CO)C(=O)N1,BMQYVXCPAOLZOK-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000845,Neopterin,NC1=NC2=C(N=C(C=N2)C(O)C(O)CO)C(=O)N1,BMQYVXCPAOLZOK-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0000845,Neopterin,NC1=NC2=C(N=C(C=N2)C(O)C(O)CO)C(=O)N1,BMQYVXCPAOLZOK-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000847,Pelargonic acid,CCCCCCCCC(O)=O,FBUKVWPVBMHYJY-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000847,Pelargonic acid,CCCCCCCCC(O)=O,FBUKVWPVBMHYJY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000851,Pyridinoline,N[C@@H](CCC1=C[N+](C[C@H](O)CC[C@H](N)C([O-])=O)=CC(O)=C1C[C@H](N)C(O)=O)C(O)=O,LCYXYLLJXMAEMT-SAXRGWBVSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,16277678|10361015|6589104|15338487|15249323,5
HMDB0000863,Isopropyl alcohol,CC(C)O,KFZMGEQAYNKOFK-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000863,Isopropyl alcohol,CC(C)O,KFZMGEQAYNKOFK-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000879,Tetrahydrodeoxycorticosterone,[H][C@@]12CC[C@H](C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C,CYKYBWRSLLXBOW-GDYGHMJCSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0000883,L-Valine,CC(C)[C@H](N)C(O)=O,KZSNJWFQEVHDMF-BYPYZUCNSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000883,L-Valine,CC(C)[C@H](N)C(O)=O,KZSNJWFQEVHDMF-BYPYZUCNSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000883,L-Valine,CC(C)[C@H](N)C(O)=O,KZSNJWFQEVHDMF-BYPYZUCNSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0000883,L-Valine,CC(C)[C@H](N)C(O)=O,KZSNJWFQEVHDMF-BYPYZUCNSA-N,Diabetes mellitus type 1,Type 1 Diabetes,12067838|22279428|16452910,3
HMDB0000888,Undecanedioic acid,OC(=O)CCCCCCCCCC(O)=O,LWBHHRRTOZQPDM-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000892,Valeric acid,CCCCC(O)=O,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000892,Valeric acid,CCCCC(O)=O,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000898,1-Methylhistamine,CN1C=NC(CCN)=C1,FHQDWPCFSJMNCT-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000898,1-Methylhistamine,CN1C=NC(CCN)=C1,FHQDWPCFSJMNCT-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000904,Citrulline,N[C@@H](CCCNC(N)=O)C(O)=O,RHGKLRLOHDJJDR-BYPYZUCNSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000904,Citrulline,N[C@@H](CCCNC(N)=O)C(O)=O,RHGKLRLOHDJJDR-BYPYZUCNSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000904,Citrulline,N[C@@H](CCCNC(N)=O)C(O)=O,RHGKLRLOHDJJDR-BYPYZUCNSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0000906,Trimethylamine,CN(C)C,GETQZCLCWQTVFV-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000906,Trimethylamine,CN(C)C,GETQZCLCWQTVFV-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000910,Tridecanoic acid,CCCCCCCCCCCCC(O)=O,SZHOJFHSIKHZHA-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000925,Trimethylamine N-oxide,C[N+](C)(C)[O-],UYPYRKYUKCHHIB-UHFFFAOYSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0000925,Trimethylamine N-oxide,C[N+](C)(C)[O-],UYPYRKYUKCHHIB-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000925,Trimethylamine N-oxide,C[N+](C)(C)[O-],UYPYRKYUKCHHIB-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000926,Pyridine,C1=CC=NC=C1,JUJWROOIHBZHMG-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000929,L-Tryptophan,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,QIVBCDIJIAJPQS-VIFPVBQESA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000929,L-Tryptophan,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,QIVBCDIJIAJPQS-VIFPVBQESA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000929,L-Tryptophan,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,QIVBCDIJIAJPQS-VIFPVBQESA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0000951,Taurochenodesoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,BHTRKEVKTKCXOH-BJLOMENOSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000951,Taurochenodesoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,BHTRKEVKTKCXOH-BJLOMENOSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000982,5-Methylcytidine,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N=C1N,ZAYHVCMSTBRABG-JXOAFFINSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0000990,Acetaldehyde,CC=O,IKHGUXGNUITLKF-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
